Revision	EventDate-Long	Total TD Mapped To Methods	TDdensity	Contribution of NEW	Contribution of DELETED	Contribution of MODIFIED	Has Refactorings
835b82faf7c82b088236909aa021a0b34202b96a	1484073463000	15801	0.3521428094				No
8e6bfb45eaaa37ff8cfb2c6843da769efbe7f392	1484102893000	15801	0.3520643479	-7.061687354E-05		-7.844571033E-06	No
e32ccf35d727a47fc4b38039bf8adc86103c6352	1484116008000	15626	0.3481884219		8.630951253E-05	-0.003962235511	Yes, Refactoring Type: [RENAME_PACKAGE, MOVE_CLASS, MOVE_CLASS, MOVE_CLASS], Involved Classes After: [[(helium-dev/src/main/java/org/apache/zeppelin/helium/DevInterpreter.java,org.apache.zeppelin.helium.DevInterpreter), (helium-dev/src/main/java/org/apache/zeppelin/helium/ZeppelinApplicationDevServer.java,org.apache.zeppelin.helium.ZeppelinApplicationDevServer), (helium-dev/src/main/java/org/apache/zeppelin/helium/ZeppelinDevServer.java,org.apache.zeppelin.helium.ZeppelinDevServer)], [(helium-dev/src/main/java/org/apache/zeppelin/helium/DevInterpreter.java,org.apache.zeppelin.helium.DevInterpreter)], [(helium-dev/src/main/java/org/apache/zeppelin/helium/ZeppelinApplicationDevServer.java,org.apache.zeppelin.helium.ZeppelinApplicationDevServer)], [(helium-dev/src/main/java/org/apache/zeppelin/helium/ZeppelinDevServer.java,org.apache.zeppelin.helium.ZeppelinDevServer)]]
8464971c7aab0734f96d0a5a11d842b8e595324a	1484140097000	15642	0.3480098783	-0.0002984973594		0.0001199537166	No
434215668e9db51706230420f8ce2c1c268b2457	1484202544000	15622	0.347626783			-0.0003830953286	No
034fdc6735e075c89f727bb6bc6fddbc89b639c4	1484343397000	15691	0.3483792185	0.002216699922	-0.0006012241516	-0.0008630402701	Yes, Refactoring Type: [CHANGE_RETURN_TYPE, RENAME_METHOD, CHANGE_RETURN_TYPE, EXTRACT_OPERATION, EXTRACT_OPERATION, EXTRACT_OPERATION, CHANGE_VARIABLE_TYPE, RENAME_VARIABLE, EXTRACT_OPERATION, CHANGE_VARIABLE_TYPE, CHANGE_VARIABLE_TYPE, RENAME_VARIABLE], Involved Classes After: [[(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)]]
068c8946211823ac98fc7dbf8061da6e9a2712c3	1484343759000	15691	0.3485572117			0.0001779932475	No
cb8e4187029fdd7b892d84f23efd51acaed65f78	1484353467000	15701	0.3487328699	-7.742618768E-06		0.0001834007653	No
69bc353d3c047ad8ad29584ce9e3b6c84d7ace7e	1484411902000	15696	0.3486218155			-0.00011105435	Yes, Refactoring Type: [RENAME_METHOD], Involved Classes After: [[(file/src/main/java/org/apache/zeppelin/file/HDFSFileInterpreter.java,org.apache.zeppelin.file.HDFSFileInterpreter)]]
00742ffdb4cc349ef3ee99dced9e08e2b5a404f6	1484412012000	15732	0.3490725126	-0.0001625312611		0.0006132283922	Yes, Refactoring Type: [ADD_PARAMETER, RENAME_VARIABLE], Involved Classes After: [[(livy/src/main/java/org/apache/zeppelin/livy/BaseLivyInterprereter.java,org.apache.zeppelin.livy.BaseLivyInterprereter)], [(livy/src/main/java/org/apache/zeppelin/livy/LivySparkSQLInterpreter.java,org.apache.zeppelin.livy.LivySparkSQLInterpreter)]]
300f7532342d1ea47b85d3b777a8797a3e2248d4	1484418437000	15998	0.351395875	0.002054232433	8.522088996E-05	0.0001839090045	Yes, Refactoring Type: [ADD_PARAMETER, ADD_PARAMETER, REMOVE_PARAMETER, CHANGE_RETURN_TYPE, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, MOVE_ATTRIBUTE], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/helium/HeliumPackage.java,org.apache.zeppelin.helium.HeliumPackage)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/helium/HeliumPackage.java,org.apache.zeppelin.helium.HeliumPackage)], [(zeppelin-server/src/main/java/org/apache/zeppelin/rest/HeliumRestApi.java,org.apache.zeppelin.rest.HeliumRestApi)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/Helium.java,org.apache.zeppelin.helium.Helium)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/Helium.java,org.apache.zeppelin.helium.Helium)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/Helium.java,org.apache.zeppelin.helium.Helium)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/HeliumPackageSearchResult.java,org.apache.zeppelin.helium.HeliumPackageSearchResult)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/Helium.java,org.apache.zeppelin.helium.Helium)]]
41f9fd921d77f5112107ba76c8794213cf3af929	1484507044000	15998	0.351310993	-0.0001003106362		1.542867778E-05	No
e94d5c0fb66ee0954a74450002c5b81b8a7331a7	1484533047000	16001	0.3513305814			1.958839895E-05	No
215599cb39420a3564f8fcc7ac64a8da748aa526	1484587429000	16023	0.351690079	0.0003594976009		0	No
ae1cb0527bc223b25761e1370618929e228183f8	1484587599000	16029	0.3511127661	-0.0003529461802		-0.0002243666926	Yes, Refactoring Type: [RENAME_PARAMETER, RENAME_PARAMETER, RENAME_METHOD], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterFactory.java,org.apache.zeppelin.interpreter.InterpreterFactory)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterFactory.java,org.apache.zeppelin.interpreter.InterpreterFactory)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterSetting.java,org.apache.zeppelin.interpreter.InterpreterSetting)]]
9bc4dce9884ec4011f677560f708286968549374	1484587721000	16029	0.3510281847	-7.689386495E-05		-7.687534158E-06	No
d61cd99dbb5c63078b3e20e94183355e2c401d5f	1484588646000	16033	0.3509390185	-8.454065841E-05		-4.625568643E-06	Yes, Refactoring Type: [EXTRACT_VARIABLE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/HeliumVisualizationFactory.java,org.apache.zeppelin.helium.HeliumVisualizationFactory)]]
04d34547a1453e16ea4cb306cfcfa0d79f22acfe	1484617763000	16048	0.3510521941	0.0001592574952		-4.608193674E-05	Yes, Refactoring Type: [ADD_PARAMETER], Involved Classes After: [[(jdbc/src/main/java/org/apache/zeppelin/jdbc/JDBCInterpreter.java,org.apache.zeppelin.jdbc.JDBCInterpreter)]]
2fcfaa8c74cad5adf9adcdf76987e4ffbe5983c7	1484629313000	16102	0.3516872338	0.0005118429098		0.0001231968242	Yes, Refactoring Type: [CHANGE_ATTRIBUTE_TYPE, ADD_PARAMETER], Involved Classes After: [[(livy/src/main/java/org/apache/zeppelin/livy/BaseLivyInterprereter.java,org.apache.zeppelin.livy.BaseLivyInterprereter)], [(livy/src/main/java/org/apache/zeppelin/livy/BaseLivyInterprereter.java,org.apache.zeppelin.livy.BaseLivyInterprereter)]]
69b866adca5ecac00b26dfd3573013eaae133102	1484723881000	16117	0.351853469	-0.0001995998358		0.0003658350035	No
2cc10d0ba78362b3c4d351a6e3044b73dc5404eb	1484786960000	16117	0.3518611505		7.683061162E-05	-6.914906007E-05	Yes, Refactoring Type: [CHANGE_ATTRIBUTE_TYPE, ADD_ATTRIBUTE_ANNOTATION], Involved Classes After: [[(spark/src/test/java/org/apache/zeppelin/spark/DepInterpreterTest.java,org.apache.zeppelin.spark.DepInterpreterTest)], [(spark/src/test/java/org/apache/zeppelin/spark/DepInterpreterTest.java,org.apache.zeppelin.spark.DepInterpreterTest)]]
88a905caf2043d12a85462940c451b424d218dba	1484884356000	16117	0.3519610412			9.989070049E-05	No
28a8be46835a0ef1808e6336f3e020ad06a5db46	1484884708000	16108	0.3517645003			-0.0001965408805	No
5eeebeb0aaefa87ddcd6a06ff121ff2824d5d937	1484893346000	16108	0.3517645003			0	No
236bf3ad6f8300e61321f64bccc8a7540e02e59f	1484963595000	16108	0.3518259654			6.146505335E-05	No
638e4c2f51177ab984dba611e33c7c39b80319ec	1484982245000	16108	0.3518029135			-2.305191203E-05	No
4ef4e186946f7a0df7da6cd3d0718e60a4975d62	1485141048000	16108	0.3518029135				No
14d13de06d312ba92bfa42a239af80354ee03866	1485163933000	16122	0.3518166939	-0.0001075356606		0.0001213161142	Yes, Refactoring Type: [ADD_PARAMETER, ADD_PARAMETER], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/remote/RemoteInterpreter.java,org.apache.zeppelin.interpreter.remote.RemoteInterpreter)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/remote/RemoteInterpreter.java,org.apache.zeppelin.interpreter.remote.RemoteInterpreter)]]
e49fb47de88897427b915ffec3f8936deebb5dc6	1485164924000	16122	0.3518166939			0	No
68e0b3813f77b3004859eda21506da90ac600fa3	1485219631000	16122	0.3518397276			2.303369739E-05	No
9b4a1bf72b46159f18bd11988bf7a448827f2b76	1485234582000	16122	0.3517015707	-0.0001228115459	8.448270075E-05	-9.982811594E-05	No
92cebe59da573ee0ededd9c69055834d5a7e4fff	1485235570000	16127	0.3515882186	-0.0002300206479		0.0001166685899	Yes, Refactoring Type: [EXTRACT_VARIABLE], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/remote/RemoteInterpreterManagedProcess.java,org.apache.zeppelin.interpreter.remote.RemoteInterpreterManagedProcess)]]
3bbcf0969749bfcfc3cb0a58a3af295a44959bd8	1485239491000	16142	0.3513101767	-0.0002551029408	0.0001226836084	-0.0001456225687	Yes, Refactoring Type: [RENAME_VARIABLE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterSetting.java,org.apache.zeppelin.interpreter.InterpreterSetting)]]
2ef835915aafb1ab72fc5e61248d13e39bdca355	1485282529000	16142	0.3514325525			0.0001223757474	No
045a921e6f210504d858578313368376bbf957d8	1485398401000	16142	0.3514555074			2.295494475E-05	No
81dbf25d2ae31fcff9940afe9d68804f44cee62b	1485407028000	16142	0.3514249015			-3.060592667E-05	No
7486ce15af10634a9bef344305cd0a490276e57b	1485416013000	16142	0.3514249015			0	No
93e6e0bfccac061135d3fd0dd3a1a198dcf89dcb	1485549731000	16142	0.3514249015			0	No
12ab0e5e3199adb195be332d6cf64200c24a1844	1485584234000	16142	0.3514096005			-1.530096447E-05	No
684f484577607a37f0fd44d408db4a08748b2806	1485585656000	16137	0.3506137968	0.0004607561704	-0.0003786951565	-0.0008778646868	Yes, Refactoring Type: [CHANGE_VARIABLE_TYPE, REMOVE_METHOD_ANNOTATION, REMOVE_METHOD_ANNOTATION, EXTRACT_SUPERCLASS, PUSH_DOWN_OPERATION, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION], Involved Classes After: [[(livy/src/main/java/org/apache/zeppelin/livy/LivySparkSQLInterpreter.java,org.apache.zeppelin.livy.LivySparkSQLInterpreter)], [(livy/src/test/java/org/apache/zeppelin/livy/LivyInterpreterIT.java,org.apache.zeppelin.livy.LivyInterpreterIT)], [(livy/src/test/java/org/apache/zeppelin/livy/LivyInterpreterIT.java,org.apache.zeppelin.livy.LivyInterpreterIT)], [(livy/src/main/java/org/apache/zeppelin/livy/LivyPySparkBaseInterpreter.java,org.apache.zeppelin.livy.LivyPySparkBaseInterpreter)], [(livy/src/main/java/org/apache/zeppelin/livy/LivySparkInterpreter.java,org.apache.zeppelin.livy.LivySparkInterpreter)], [(livy/src/main/java/org/apache/zeppelin/livy/BaseLivyInterprereter.java,org.apache.zeppelin.livy.BaseLivyInterprereter), (livy/src/main/java/org/apache/zeppelin/livy/LivySparkInterpreter.java,org.apache.zeppelin.livy.LivySparkInterpreter)], [(livy/src/main/java/org/apache/zeppelin/livy/BaseLivyInterprereter.java,org.apache.zeppelin.livy.BaseLivyInterprereter), (livy/src/main/java/org/apache/zeppelin/livy/LivySparkInterpreter.java,org.apache.zeppelin.livy.LivySparkInterpreter)]]
5f3f28916793cf05b3a9c0e3195a42645e298fea	1485595698000	16179	0.3515492591	0.0005539406049			No
fe2fffe083d3d38ebacaf9043eddc9fd353e0d26	1485642499000	16158	0.3511692602			-0.000379998857	No
940a8b7d369015faf0f923ec5b58dc664ea66362	1485643528000	16207	0.3517831174	0.0005423028972	7.632289239E-06	6.392198295E-05	Yes, Refactoring Type: [RENAME_METHOD, RENAME_PARAMETER, ADD_PARAMETER, RENAME_ATTRIBUTE, RENAME_ATTRIBUTE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/conf/ZeppelinConfiguration.java,org.apache.zeppelin.conf.ZeppelinConfiguration)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/Helium.java,org.apache.zeppelin.helium.Helium)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/Helium.java,org.apache.zeppelin.helium.Helium)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/helium/Helium.java,org.apache.zeppelin.helium.Helium)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/conf/ZeppelinConfiguration.java,org.apache.zeppelin.conf.ZeppelinConfiguration.ConfVars)]]
e763b3bf3e8a26a2e2134bc615aac1bff59cd82d	1485731089000	16470	0.3546740746	0.002865291543	6.109599763E-05	-3.543034998E-05	Yes, Refactoring Type: [CHANGE_RETURN_TYPE, ADD_PARAMETER, ADD_PARAMETER, CHANGE_PARAMETER_TYPE, CHANGE_VARIABLE_TYPE, RENAME_VARIABLE, CHANGE_VARIABLE_TYPE, CHANGE_VARIABLE_TYPE, CHANGE_VARIABLE_TYPE, RENAME_ATTRIBUTE, CHANGE_ATTRIBUTE_TYPE, ADD_CLASS_ANNOTATION, ADD_PARAMETER, ADD_METHOD_ANNOTATION, REMOVE_METHOD_ANNOTATION, RENAME_ATTRIBUTE, ADD_ATTRIBUTE_ANNOTATION, MOVE_ATTRIBUTE, MOVE_ATTRIBUTE, MOVE_ATTRIBUTE], Involved Classes After: [[(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreter.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreter)], [(elasticsearch/src/test/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreterTest.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreterTest)], [(elasticsearch/src/test/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreterTest.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreterTest)], [(elasticsearch/src/test/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreterTest.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreterTest)], [(elasticsearch/src/test/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreterTest.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreterTest)], [(elasticsearch/src/test/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreterTest.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreterTest)], [(elasticsearch/src/test/java/org/apache/zeppelin/elasticsearch/ElasticsearchInterpreterTest.java,org.apache.zeppelin.elasticsearch.ElasticsearchInterpreterTest)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/client/TransportBasedClient.java,org.apache.zeppelin.elasticsearch.client.TransportBasedClient)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/client/HttpBasedClient.java,org.apache.zeppelin.elasticsearch.client.HttpBasedClient)], [(elasticsearch/src/main/java/org/apache/zeppelin/elasticsearch/client/HttpBasedClient.java,org.apache.zeppelin.elasticsearch.client.HttpBasedClient)]]
65e1d364583ac8fb822aa00ebee5b7cfcd842fed	1485761753000	16470	0.3547351871			6.111250719E-05	No
42bcf4206ab27952311dd246d9e3778aa8dc2836	1485808958000	16715	0.3738453624	-0.003622580321		0.0227327557	Yes, Refactoring Type: [EXTRACT_OPERATION, MODIFY_CLASS_ANNOTATION, MODIFY_CLASS_ANNOTATION, MODIFY_CLASS_ANNOTATION, MODIFY_CLASS_ANNOTATION, MODIFY_CLASS_ANNOTATION, MODIFY_CLASS_ANNOTATION, MODIFY_CLASS_ANNOTATION, ADD_PARAMETER, ADD_PARAMETER], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/remote/RemoteInterpreterEventPoller.java,org.apache.zeppelin.interpreter.remote.RemoteInterpreterEventPoller)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/InterpreterCompletion.java,org.apache.zeppelin.interpreter.thrift.InterpreterCompletion)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteApplicationResult.java,org.apache.zeppelin.interpreter.thrift.RemoteApplicationResult)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterContext.java,org.apache.zeppelin.interpreter.thrift.RemoteInterpreterContext)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterEvent.java,org.apache.zeppelin.interpreter.thrift.RemoteInterpreterEvent)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterResult.java,org.apache.zeppelin.interpreter.thrift.RemoteInterpreterResult)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterResultMessage.java,org.apache.zeppelin.interpreter.thrift.RemoteInterpreterResultMessage)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/ZeppelinServerResourceParagraphRunner.java,org.apache.zeppelin.interpreter.thrift.ZeppelinServerResourceParagraphRunner)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/resource/Resource.java,org.apache.zeppelin.resource.Resource)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/resource/Resource.java,org.apache.zeppelin.resource.Resource)]]
7ccfdf705d3fd79590ec5d9fb7ba0b48e285ed84	1485877603000	16715	0.3495838039			-0.02426155853	No
5bc99f9aa3c575716d102ec41356d57bc5195843	1485896028000	16738	0.3500428718			0.0004590678752	No
f689e26e51dabe4dc0aae0fdabdfd4255cbb8811	1485917955000	16743	0.3501035067			6.063489888E-05	No
019df1f6bc4875bd8592d2cb77164b1c9756ac1c	1485961326000	16748	0.3501787693			7.526263352E-05	No
